feature_id,timestamp,mask_id,writer_id,x_position,y_position,target_width,measured_width,cd_error,defect_flag,exposure_dose,temperature,humidity,vibration,day,week,month,hour,day_of_week
F_001981,2026-08-03 09:00:00,M_2026_08_03_03,MBMW_03,930.5,3600.8,50.0,56.2,6.2,1,15.86,22.4,46.2,0.045,3,32,8,9,0
F_001982,2026-08-03 09:10:00,M_2026_08_03_03,MBMW_04,4013.2,1436.1,60.0,65.5,5.5,1,15.81,22.3,49.0,0.043,3,32,8,9,0
F_001983,2026-08-03 09:20:00,M_2026_08_03_03,MBMW_05,2290.9,4398.8,40.0,42.2,2.2,0,15.28,21.8,50.8,0.025,3,32,8,9,0
F_001984,2026-08-03 09:30:00,M_2026_08_03_03,MBMW_03,2414.8,246.1,50.0,55.0,5.0,1,15.51,22.3,45.4,0.033,3,32,8,9,0
F_001985,2026-08-03 09:40:00,M_2026_08_03_03,MBMW_04,667.4,1155.4,70.0,76.6,6.6,1,15.73,22.4,48.3,0.023,3,32,8,9,0
F_001986,2026-08-03 09:50:00,M_2026_08_03_03,MBMW_05,403.0,4486.9,80.0,90.9,10.9,1,15.26,22.7,50.5,0.038,3,32,8,9,0
F_001987,2026-08-03 10:00:00,M_2026_08_03_03,MBMW_03,3639.7,1281.0,70.0,72.8,2.8,0,15.15,22.4,49.6,0.036,3,32,8,10,0
F_001988,2026-08-03 10:10:00,M_2026_08_03_03,MBMW_04,2482.3,1103.3,80.0,85.7,5.7,1,15.91,21.9,47.4,0.044,3,32,8,10,0
F_001989,2026-08-03 10:20:00,M_2026_08_03_03,MBMW_05,2184.3,690.6,40.0,43.7,3.7,1,15.25,22.1,50.3,0.017,3,32,8,10,0
F_001990,2026-08-03 10:30:00,M_2026_08_03_03,MBMW_03,3647.5,4295.6,80.0,87.0,7.0,1,15.11,21.8,47.3,0.043,3,32,8,10,0
F_001991,2026-08-03 10:40:00,M_2026_08_03_04,MBMW_04,3827.6,2500.3,50.0,53.5,3.5,1,16.23,22.5,48.0,0.04,3,32,8,10,0
F_001992,2026-08-03 10:50:00,M_2026_08_03_04,MBMW_05,794.5,3374.5,80.0,98.3,18.3,1,15.32,22.9,48.2,0.015,3,32,8,10,0
F_001993,2026-08-03 11:00:00,M_2026_08_03_04,MBMW_03,3051.1,1195.3,60.0,63.8,3.8,1,15.7,21.8,52.9,0.052,3,32,8,11,0
F_001994,2026-08-03 11:10:00,M_2026_08_03_04,MBMW_04,676.8,3790.2,50.0,55.2,5.2,1,16.05,23.0,46.5,0.041,3,32,8,11,0
F_001995,2026-08-03 11:20:00,M_2026_08_03_04,MBMW_05,3756.9,3800.0,40.0,43.3,3.3,1,14.9,22.7,46.7,0.026,3,32,8,11,0
F_001996,2026-08-03 11:30:00,M_2026_08_03_04,MBMW_03,3284.8,1563.0,50.0,56.2,6.2,1,15.55,22.3,50.5,0.047,3,32,8,11,0
F_001997,2026-08-03 11:40:00,M_2026_08_03_04,MBMW_04,4783.1,2053.4,60.0,64.4,4.4,1,16.23,22.8,50.2,0.023,3,32,8,11,0
F_001998,2026-08-03 11:50:00,M_2026_08_03_04,MBMW_05,344.8,1048.5,40.0,44.5,4.5,1,14.89,22.4,49.1,0.023,3,32,8,11,0
F_001999,2026-08-03 12:00:00,M_2026_08_03_04,MBMW_03,285.3,4882.8,70.0,75.5,5.5,1,15.22,22.9,50.0,0.033,3,32,8,12,0
F_002000,2026-08-03 12:10:00,M_2026_08_03_04,MBMW_04,1410.9,3228.0,60.0,65.3,5.3,1,15.98,22.9,47.9,0.029,3,32,8,12,0
F_002001,2026-08-03 12:20:00,M_2026_08_03_05,MBMW_05,1308.5,4672.7,40.0,45.9,5.9,1,15.14,23.0,50.2,0.037,3,32,8,12,0
F_002002,2026-08-03 12:30:00,M_2026_08_03_05,MBMW_03,1234.9,1516.9,80.0,84.2,4.2,1,15.55,22.7,50.4,0.047,3,32,8,12,0
F_002003,2026-08-03 12:40:00,M_2026_08_03_05,MBMW_04,4531.3,3909.5,50.0,56.6,6.6,1,15.97,22.8,52.4,0.042,3,32,8,12,0
F_002004,2026-08-03 12:50:00,M_2026_08_03_05,MBMW_05,1247.7,3829.3,40.0,44.1,4.1,1,15.3,23.3,53.7,0.027,3,32,8,12,0
F_002005,2026-08-03 13:00:00,M_2026_08_03_05,MBMW_03,1359.7,3458.3,50.0,57.1,7.1,1,15.92,23.0,49.3,0.036,3,32,8,13,0
F_002006,2026-08-03 13:10:00,M_2026_08_03_05,MBMW_04,3797.0,4828.2,80.0,86.7,6.7,1,16.22,23.3,47.2,0.038,3,32,8,13,0
F_002007,2026-08-03 13:20:00,M_2026_08_03_05,MBMW_05,2248.7,1967.8,40.0,43.8,3.8,1,15.27,23.4,50.5,0.033,3,32,8,13,0
F_002008,2026-08-03 13:30:00,M_2026_08_03_05,MBMW_03,3883.6,653.6,70.0,74.3,4.3,1,15.22,23.3,49.4,0.034,3,32,8,13,0
F_002009,2026-08-03 13:40:00,M_2026_08_03_05,MBMW_04,326.8,3358.5,60.0,66.7,6.7,1,15.84,23.8,49.2,0.045,3,32,8,13,0
F_002010,2026-08-03 13:50:00,M_2026_08_03_05,MBMW_05,2437.9,3646.5,40.0,46.5,6.5,1,15.51,23.4,46.2,0.027,3,32,8,13,0
F_002011,2026-08-04 09:00:00,M_2026_08_04_03,MBMW_03,168.1,2875.3,80.0,85.0,5.0,1,15.42,22.0,48.7,0.03,4,32,8,9,1
F_002012,2026-08-04 09:10:00,M_2026_08_04_03,MBMW_04,313.3,1034.1,40.0,43.7,3.7,1,15.77,21.9,49.5,0.036,4,32,8,9,1
F_002013,2026-08-04 09:20:00,M_2026_08_04_03,MBMW_05,4532.2,2522.3,50.0,57.2,7.2,1,15.89,22.5,50.8,0.022,4,32,8,9,1
F_002014,2026-08-04 09:30:00,M_2026_08_04_03,MBMW_03,696.2,1560.9,40.0,44.2,4.2,1,16.02,22.0,48.0,0.039,4,32,8,9,1
F_002015,2026-08-04 09:40:00,M_2026_08_04_03,MBMW_04,2662.1,2137.3,70.0,73.1,3.1,1,16.02,22.6,47.4,0.043,4,32,8,9,1
F_002016,2026-08-04 09:50:00,M_2026_08_04_03,MBMW_05,2055.5,3226.1,40.0,41.7,1.7,0,14.94,22.3,48.2,0.037,4,32,8,9,1
F_002017,2026-08-04 10:00:00,M_2026_08_04_03,MBMW_03,1736.7,3726.1,60.0,65.4,5.4,1,15.78,23.1,51.2,0.053,4,32,8,10,1
F_002018,2026-08-04 10:10:00,M_2026_08_04_03,MBMW_04,4499.2,1161.1,40.0,43.7,3.7,1,15.92,22.1,52.2,0.045,4,32,8,10,1
F_002019,2026-08-04 10:20:00,M_2026_08_04_03,MBMW_05,109.1,2026.6,50.0,53.7,3.7,1,15.53,22.7,51.8,0.037,4,32,8,10,1
F_002020,2026-08-04 10:30:00,M_2026_08_04_03,MBMW_03,3318.9,1345.8,40.0,43.2,3.2,1,15.42,22.5,50.9,0.057,4,32,8,10,1
F_002021,2026-08-04 10:40:00,M_2026_08_04_04,MBMW_04,4817.0,993.2,70.0,76.8,6.8,1,16.56,22.3,49.6,0.023,4,32,8,10,1
F_002022,2026-08-04 10:50:00,M_2026_08_04_04,MBMW_05,2800.8,3916.9,80.0,83.0,3.0,0,15.11,22.6,50.0,0.024,4,32,8,10,1
F_002023,2026-08-04 11:00:00,M_2026_08_04_04,MBMW_03,4684.1,4546.3,40.0,46.4,6.4,1,16.28,22.6,50.4,0.03,4,32,8,11,1
F_002024,2026-08-04 11:10:00,M_2026_08_04_04,MBMW_04,261.3,1851.2,40.0,47.8,7.8,1,16.13,22.5,49.4,0.035,4,32,8,11,1
F_002025,2026-08-04 11:20:00,M_2026_08_04_04,MBMW_05,2094.0,3756.4,60.0,65.9,5.9,1,15.68,22.7,51.7,0.038,4,32,8,11,1
F_002026,2026-08-04 11:30:00,M_2026_08_04_04,MBMW_03,1300.8,4485.0,70.0,76.0,6.0,1,15.41,23.0,46.7,0.036,4,32,8,11,1
F_002027,2026-08-04 11:40:00,M_2026_08_04_04,MBMW_04,3654.1,4230.6,80.0,84.3,4.3,1,15.68,22.9,47.0,0.039,4,32,8,11,1
F_002028,2026-08-04 11:50:00,M_2026_08_04_04,MBMW_05,4906.5,914.1,50.0,55.5,5.5,1,14.58,22.6,46.7,0.029,4,32,8,11,1
F_002029,2026-08-04 12:00:00,M_2026_08_04_04,MBMW_03,1282.7,4781.5,40.0,45.6,5.6,1,15.96,22.7,48.4,0.035,4,32,8,12,1
F_002030,2026-08-04 12:10:00,M_2026_08_04_04,MBMW_04,3270.9,1883.4,80.0,84.7,4.7,1,16.09,22.9,52.7,0.027,4,32,8,12,1
F_002031,2026-08-04 12:20:00,M_2026_08_04_05,MBMW_05,990.5,1696.2,50.0,55.1,5.1,1,14.9,23.3,47.6,0.024,4,32,8,12,1
F_002032,2026-08-04 12:30:00,M_2026_08_04_05,MBMW_03,2826.7,312.2,70.0,76.3,6.3,1,15.97,22.8,47.7,0.036,4,32,8,12,1
F_002033,2026-08-04 12:40:00,M_2026_08_04_05,MBMW_04,2319.7,2430.9,70.0,74.8,4.8,1,16.42,23.2,48.3,0.038,4,32,8,12,1
F_002034,2026-08-04 12:50:00,M_2026_08_04_05,MBMW_05,4860.0,545.1,80.0,86.8,6.8,1,15.69,22.7,52.1,0.025,4,32,8,12,1
F_002035,2026-08-04 13:00:00,M_2026_08_04_05,MBMW_03,3042.6,1242.7,50.0,53.7,3.7,1,15.18,23.4,52.7,0.046,4,32,8,13,1
F_002036,2026-08-04 13:10:00,M_2026_08_04_05,MBMW_04,1747.5,1584.7,70.0,75.7,5.7,1,16.45,23.5,51.8,0.024,4,32,8,13,1
F_002037,2026-08-04 13:20:00,M_2026_08_04_05,MBMW_05,570.5,4044.1,80.0,87.0,7.0,1,15.39,23.9,51.9,0.026,4,32,8,13,1
F_002038,2026-08-04 13:30:00,M_2026_08_04_05,MBMW_03,756.2,4377.4,70.0,76.0,6.0,1,16.01,23.7,52.9,0.031,4,32,8,13,1
F_002039,2026-08-04 13:40:00,M_2026_08_04_05,MBMW_04,1126.6,1512.3,70.0,74.8,4.8,1,16.24,23.3,45.9,0.046,4,32,8,13,1
F_002040,2026-08-04 13:50:00,M_2026_08_04_05,MBMW_05,1254.8,4293.5,70.0,74.9,4.9,1,15.33,23.1,47.0,0.02,4,32,8,13,1
F_002041,2026-08-05 09:00:00,M_2026_08_05_03,MBMW_03,4253.1,4286.2,60.0,65.0,5.0,1,15.96,22.3,47.1,0.056,5,32,8,9,2
F_002042,2026-08-05 09:10:00,M_2026_08_05_03,MBMW_04,2806.1,3823.3,50.0,53.3,3.3,1,16.34,22.1,48.9,0.041,5,32,8,9,2
F_002043,2026-08-05 09:20:00,M_2026_08_05_03,MBMW_05,2617.0,733.5,80.0,86.6,6.6,1,15.61,22.3,49.0,0.033,5,32,8,9,2
F_002044,2026-08-05 09:30:00,M_2026_08_05_03,MBMW_03,573.8,3451.6,80.0,94.6,14.6,1,15.44,22.0,49.2,0.039,5,32,8,9,2
F_002045,2026-08-05 09:40:00,M_2026_08_05_03,MBMW_04,4300.7,4725.1,50.0,56.8,6.8,1,16.03,22.2,50.8,0.027,5,32,8,9,2
F_002046,2026-08-05 09:50:00,M_2026_08_05_03,MBMW_05,3614.1,3412.7,50.0,49.7,-0.3,0,14.77,21.7,45.4,0.022,5,32,8,9,2
F_002047,2026-08-05 10:00:00,M_2026_08_05_03,MBMW_03,338.3,1658.1,50.0,54.7,4.7,1,15.42,22.0,49.0,0.031,5,32,8,10,2
F_002048,2026-08-05 10:10:00,M_2026_08_05_03,MBMW_04,3539.2,2502.9,50.0,53.7,3.7,1,16.32,22.0,50.0,0.048,5,32,8,10,2
F_002049,2026-08-05 10:20:00,M_2026_08_05_03,MBMW_05,2717.7,3228.6,40.0,44.6,4.6,1,15.46,22.6,48.9,0.022,5,32,8,10,2
F_002050,2026-08-05 10:30:00,M_2026_08_05_03,MBMW_03,408.6,2552.9,80.0,84.9,4.9,1,15.3,22.2,50.0,0.06,5,32,8,10,2
F_002051,2026-08-05 10:40:00,M_2026_08_05_04,MBMW_04,2291.5,599.8,40.0,46.4,6.4,1,16.47,22.9,51.7,0.043,5,32,8,10,2
F_002052,2026-08-05 10:50:00,M_2026_08_05_04,MBMW_05,2423.5,1560.3,70.0,76.0,6.0,1,16.18,22.2,49.9,0.012,5,32,8,10,2
F_002053,2026-08-05 11:00:00,M_2026_08_05_04,MBMW_03,828.9,4012.0,70.0,73.2,3.2,1,15.32,23.2,54.1,0.05,5,32,8,11,2
F_002054,2026-08-05 11:10:00,M_2026_08_05_04,MBMW_04,4728.5,4307.1,80.0,84.8,4.8,1,16.03,22.0,51.8,0.028,5,32,8,11,2
F_002055,2026-08-05 11:20:00,M_2026_08_05_04,MBMW_05,4249.9,686.5,70.0,75.0,5.0,1,15.11,22.8,50.5,0.017,5,32,8,11,2
F_002056,2026-08-05 11:30:00,M_2026_08_05_04,MBMW_03,3345.1,4761.9,50.0,55.7,5.7,1,15.57,22.7,51.0,0.038,5,32,8,11,2
F_002057,2026-08-05 11:40:00,M_2026_08_05_04,MBMW_04,2311.5,1644.1,40.0,43.1,3.1,1,16.18,22.4,51.5,0.047,5,32,8,11,2
F_002058,2026-08-05 11:50:00,M_2026_08_05_04,MBMW_05,2058.8,3311.6,50.0,51.8,1.8,0,15.09,22.6,53.4,0.025,5,32,8,11,2
F_002059,2026-08-05 12:00:00,M_2026_08_05_04,MBMW_03,3254.9,3759.1,70.0,75.5,5.5,1,15.51,22.8,52.3,0.05,5,32,8,12,2
F_002060,2026-08-05 12:10:00,M_2026_08_05_04,MBMW_04,2727.2,4059.7,40.0,43.3,3.3,1,16.12,23.0,51.0,0.028,5,32,8,12,2
F_002061,2026-08-05 12:20:00,M_2026_08_05_05,MBMW_05,311.4,4728.7,50.0,54.1,4.1,1,15.44,22.7,48.5,0.026,5,32,8,12,2
F_002062,2026-08-05 12:30:00,M_2026_08_05_05,MBMW_03,2562.5,1564.6,80.0,85.4,5.4,1,16.04,23.2,50.8,0.041,5,32,8,12,2
F_002063,2026-08-05 12:40:00,M_2026_08_05_05,MBMW_04,4032.0,4292.5,50.0,55.1,5.1,1,16.09,23.1,51.1,0.03,5,32,8,12,2
F_002064,2026-08-05 12:50:00,M_2026_08_05_05,MBMW_05,2296.2,658.4,70.0,73.7,3.7,1,15.13,23.4,51.4,0.017,5,32,8,12,2
F_002065,2026-08-05 13:00:00,M_2026_08_05_05,MBMW_03,259.8,3525.2,40.0,45.2,5.2,1,15.81,23.0,48.4,0.042,5,32,8,13,2
F_002066,2026-08-05 13:10:00,M_2026_08_05_05,MBMW_04,3931.4,3709.9,80.0,85.8,5.8,1,16.22,23.2,51.2,0.04,5,32,8,13,2
F_002067,2026-08-05 13:20:00,M_2026_08_05_05,MBMW_05,1006.8,3388.6,40.0,43.7,3.7,1,15.24,23.8,51.3,0.017,5,32,8,13,2
F_002068,2026-08-05 13:30:00,M_2026_08_05_05,MBMW_03,1293.1,1261.6,80.0,86.4,6.4,1,15.75,23.1,47.2,0.059,5,32,8,13,2
F_002069,2026-08-05 13:40:00,M_2026_08_05_05,MBMW_04,823.5,4365.2,40.0,44.9,4.9,1,15.99,23.1,47.1,0.024,5,32,8,13,2
F_002070,2026-08-05 13:50:00,M_2026_08_05_05,MBMW_05,1651.1,844.3,70.0,75.1,5.1,1,15.15,23.3,51.7,0.024,5,32,8,13,2
F_002071,2026-08-06 09:00:00,M_2026_08_06_03,MBMW_03,3783.8,268.2,80.0,85.4,5.4,1,15.04,21.6,46.8,0.033,6,32,8,9,3
F_002072,2026-08-06 09:10:00,M_2026_08_06_03,MBMW_04,2596.9,3587.3,60.0,65.8,5.8,1,16.01,22.7,51.8,0.021,6,32,8,9,3
F_002073,2026-08-06 09:20:00,M_2026_08_06_03,MBMW_05,1024.4,2377.4,40.0,44.3,4.3,1,14.78,22.1,48.3,0.038,6,32,8,9,3
F_002074,2026-08-06 09:30:00,M_2026_08_06_03,MBMW_03,4389.2,4245.5,40.0,46.2,6.2,1,15.42,22.1,49.7,0.054,6,32,8,9,3
F_002075,2026-08-06 09:40:00,M_2026_08_06_03,MBMW_04,4397.9,1917.0,50.0,55.9,5.9,1,16.28,22.5,49.8,0.041,6,32,8,9,3
F_002076,2026-08-06 09:50:00,M_2026_08_06_03,MBMW_05,4352.9,841.4,80.0,83.6,3.6,1,14.86,22.1,47.8,0.036,6,32,8,9,3
F_002077,2026-08-06 10:00:00,M_2026_08_06_03,MBMW_03,1194.0,4182.2,60.0,65.2,5.2,1,15.55,22.2,52.1,0.054,6,32,8,10,3
F_002078,2026-08-06 10:10:00,M_2026_08_06_03,MBMW_04,2256.2,2744.5,70.0,73.5,3.5,1,16.13,22.1,48.9,0.039,6,32,8,10,3
F_002079,2026-08-06 10:20:00,M_2026_08_06_03,MBMW_05,4924.9,946.0,50.0,55.3,5.3,1,15.24,21.9,49.6,0.035,6,32,8,10,3
F_002080,2026-08-06 10:30:00,M_2026_08_06_03,MBMW_03,3860.1,3601.9,60.0,66.0,6.0,1,15.47,22.4,45.7,0.042,6,32,8,10,3
F_002081,2026-08-06 10:40:00,M_2026_08_06_04,MBMW_04,135.8,2555.6,80.0,85.1,5.1,1,16.21,22.8,47.0,0.037,6,32,8,10,3
F_002082,2026-08-06 10:50:00,M_2026_08_06_04,MBMW_05,326.0,3021.6,60.0,65.8,5.8,1,15.45,22.5,52.0,0.033,6,32,8,10,3
F_002083,2026-08-06 11:00:00,M_2026_08_06_04,MBMW_03,2319.7,2304.5,40.0,43.4,3.4,1,15.62,22.8,49.8,0.033,6,32,8,11,3
F_002084,2026-08-06 11:10:00,M_2026_08_06_04,MBMW_04,4546.1,4143.5,40.0,45.8,5.8,1,15.99,22.3,48.7,0.046,6,32,8,11,3
F_002085,2026-08-06 11:20:00,M_2026_08_06_04,MBMW_05,2693.5,4147.8,50.0,54.8,4.8,1,15.58,22.4,48.8,0.015,6,32,8,11,3
F_002086,2026-08-06 11:30:00,M_2026_08_06_04,MBMW_03,2489.1,3546.9,80.0,83.6,3.6,1,15.22,22.3,51.1,0.056,6,32,8,11,3
F_002087,2026-08-06 11:40:00,M_2026_08_06_04,MBMW_04,527.4,527.0,80.0,85.4,5.4,1,16.32,22.9,52.5,0.029,6,32,8,11,3
F_002088,2026-08-06 11:50:00,M_2026_08_06_04,MBMW_05,3283.9,4194.3,60.0,72.8,12.8,1,15.44,22.7,48.9,0.02,6,32,8,11,3
F_002089,2026-08-06 12:00:00,M_2026_08_06_04,MBMW_03,4110.5,3355.1,50.0,57.9,7.9,1,15.68,22.8,52.2,0.032,6,32,8,12,3
F_002090,2026-08-06 12:10:00,M_2026_08_06_04,MBMW_04,1902.1,3485.1,80.0,84.9,4.9,1,16.12,23.1,49.7,0.047,6,32,8,12,3
F_002091,2026-08-06 12:20:00,M_2026_08_06_05,MBMW_05,3878.1,1814.9,40.0,42.9,2.9,0,14.75,22.8,51.0,0.015,6,32,8,12,3
F_002092,2026-08-06 12:30:00,M_2026_08_06_05,MBMW_03,4822.4,4396.4,60.0,66.6,6.6,1,16.04,23.4,46.4,0.049,6,32,8,12,3
F_002093,2026-08-06 12:40:00,M_2026_08_06_05,MBMW_04,1018.8,3626.9,70.0,77.1,7.1,1,16.37,23.2,46.7,0.039,6,32,8,12,3
F_002094,2026-08-06 12:50:00,M_2026_08_06_05,MBMW_05,2616.6,563.0,40.0,42.7,2.7,0,15.03,23.1,51.5,0.018,6,32,8,12,3
F_002095,2026-08-06 13:00:00,M_2026_08_06_05,MBMW_03,1435.7,2038.9,50.0,55.5,5.5,1,15.85,22.8,50.4,0.06,6,32,8,13,3
F_002096,2026-08-06 13:10:00,M_2026_08_06_05,MBMW_04,3964.3,4431.9,80.0,84.3,4.3,1,16.18,23.5,50.6,0.022,6,32,8,13,3
F_002097,2026-08-06 13:20:00,M_2026_08_06_05,MBMW_05,2888.0,236.0,40.0,44.2,4.2,1,15.15,23.4,47.5,0.028,6,32,8,13,3
F_002098,2026-08-06 13:30:00,M_2026_08_06_05,MBMW_03,3172.9,4807.1,70.0,74.8,4.8,1,15.98,23.5,48.8,0.044,6,32,8,13,3
F_002099,2026-08-06 13:40:00,M_2026_08_06_05,MBMW_04,3989.6,3395.8,70.0,76.3,6.3,1,16.0,23.6,46.2,0.027,6,32,8,13,3
F_002100,2026-08-06 13:50:00,M_2026_08_06_05,MBMW_05,1979.9,3156.9,50.0,56.3,6.3,1,15.73,23.4,47.7,0.015,6,32,8,13,3
F_002101,2026-08-07 09:00:00,M_2026_08_07_03,MBMW_03,4575.5,1352.8,40.0,46.9,6.9,1,15.79,22.1,48.5,0.052,7,32,8,9,4
F_002102,2026-08-07 09:10:00,M_2026_08_07_03,MBMW_04,2665.1,1244.0,60.0,65.4,5.4,1,16.42,22.1,49.3,0.047,7,32,8,9,4
F_002103,2026-08-07 09:20:00,M_2026_08_07_03,MBMW_05,789.8,4710.3,40.0,44.6,4.6,1,15.5,22.6,47.4,0.013,7,32,8,9,4
F_002104,2026-08-07 09:30:00,M_2026_08_07_03,MBMW_03,3479.5,1491.4,70.0,74.7,4.7,1,15.79,22.2,50.1,0.036,7,32,8,9,4
F_002105,2026-08-07 09:40:00,M_2026_08_07_03,MBMW_04,3966.3,3877.5,50.0,57.4,7.4,1,16.2,22.1,49.0,0.05,7,32,8,9,4
F_002106,2026-08-07 09:50:00,M_2026_08_07_03,MBMW_05,1583.8,1965.6,50.0,55.4,5.4,1,15.11,22.7,48.8,0.01,7,32,8,9,4
F_002107,2026-08-07 10:00:00,M_2026_08_07_03,MBMW_03,4285.9,696.3,60.0,66.3,6.3,1,15.65,22.7,49.5,0.045,7,32,8,10,4
F_002108,2026-08-07 10:10:00,M_2026_08_07_03,MBMW_04,4530.7,53.6,50.0,55.7,5.7,1,16.41,22.4,53.6,0.035,7,32,8,10,4
F_002109,2026-08-07 10:20:00,M_2026_08_07_03,MBMW_05,1384.5,2721.3,50.0,56.7,6.7,1,15.55,22.4,49.2,0.018,7,32,8,10,4
F_002110,2026-08-07 10:30:00,M_2026_08_07_03,MBMW_03,4917.6,4878.9,50.0,55.9,5.9,1,15.79,22.3,51.5,0.05,7,32,8,10,4
F_002111,2026-08-07 10:40:00,M_2026_08_07_04,MBMW_04,703.6,1845.7,50.0,54.7,4.7,1,15.51,22.5,50.8,0.048,7,32,8,10,4
F_002112,2026-08-07 10:50:00,M_2026_08_07_04,MBMW_05,1010.1,1786.0,50.0,56.3,6.3,1,15.27,22.3,49.3,0.024,7,32,8,10,4
F_002113,2026-08-07 11:00:00,M_2026_08_07_04,MBMW_03,921.1,1720.5,70.0,74.7,4.7,1,15.54,22.7,46.7,0.052,7,32,8,11,4
F_002114,2026-08-07 11:10:00,M_2026_08_07_04,MBMW_04,4469.9,2602.7,40.0,45.9,5.9,1,15.81,23.1,48.6,0.039,7,32,8,11,4
F_002115,2026-08-07 11:20:00,M_2026_08_07_04,MBMW_05,3271.5,2203.3,80.0,86.3,6.3,1,15.61,22.8,50.1,0.024,7,32,8,11,4
F_002116,2026-08-07 11:30:00,M_2026_08_07_04,MBMW_03,760.5,4399.6,50.0,53.9,3.9,1,15.03,22.4,49.7,0.031,7,32,8,11,4
F_002117,2026-08-07 11:40:00,M_2026_08_07_04,MBMW_04,2201.6,2527.6,80.0,83.7,3.7,1,16.39,22.9,52.6,0.042,7,32,8,11,4
F_002118,2026-08-07 11:50:00,M_2026_08_07_04,MBMW_05,3076.5,2538.8,80.0,84.8,4.8,1,15.74,22.9,48.5,0.021,7,32,8,11,4
F_002119,2026-08-07 12:00:00,M_2026_08_07_04,MBMW_03,417.3,691.9,70.0,76.6,6.6,1,15.58,23.0,49.7,0.037,7,32,8,12,4
F_002120,2026-08-07 12:10:00,M_2026_08_07_04,MBMW_04,4412.1,4913.7,50.0,54.5,4.5,1,16.12,22.7,51.1,0.048,7,32,8,12,4
F_002121,2026-08-07 12:20:00,M_2026_08_07_05,MBMW_05,4018.0,1249.9,80.0,86.7,6.7,1,15.63,23.0,49.4,0.033,7,32,8,12,4
F_002122,2026-08-07 12:30:00,M_2026_08_07_05,MBMW_03,2526.0,366.8,50.0,56.0,6.0,1,15.42,23.3,51.9,0.059,7,32,8,12,4
F_002123,2026-08-07 12:40:00,M_2026_08_07_05,MBMW_04,4835.6,3315.7,60.0,67.1,7.1,1,16.34,22.8,47.7,0.028,7,32,8,12,4
F_002124,2026-08-07 12:50:00,M_2026_08_07_05,MBMW_05,2088.8,2976.8,60.0,62.1,2.1,0,15.07,23.1,46.8,0.035,7,32,8,12,4
F_002125,2026-08-07 13:00:00,M_2026_08_07_05,MBMW_03,4920.6,2075.7,60.0,66.8,6.8,1,15.28,23.2,49.3,0.048,7,32,8,13,4
F_002126,2026-08-07 13:10:00,M_2026_08_07_05,MBMW_04,3339.6,2111.0,80.0,87.4,7.4,1,16.24,23.6,49.6,0.049,7,32,8,13,4
F_002127,2026-08-07 13:20:00,M_2026_08_07_05,MBMW_05,3173.4,3925.3,60.0,65.9,5.9,1,15.34,23.7,50.1,0.038,7,32,8,13,4
F_002128,2026-08-07 13:30:00,M_2026_08_07_05,MBMW_03,829.8,978.6,70.0,73.6,3.6,1,15.13,22.9,49.9,0.059,7,32,8,13,4
F_002129,2026-08-07 13:40:00,M_2026_08_07_05,MBMW_04,4409.6,4101.3,70.0,76.0,6.0,1,16.57,23.8,48.7,0.049,7,32,8,13,4
F_002130,2026-08-07 13:50:00,M_2026_08_07_05,MBMW_05,2137.4,3243.7,80.0,84.6,4.6,1,15.23,23.9,46.4,0.01,7,32,8,13,4
F_002131,2026-08-10 09:00:00,M_2026_08_10_03,MBMW_03,811.2,2094.8,50.0,56.2,6.2,1,15.81,22.5,48.3,0.052,10,33,8,9,0
F_002132,2026-08-10 09:10:00,M_2026_08_10_03,MBMW_04,63.0,2290.1,40.0,45.8,5.8,1,16.63,22.1,46.6,0.028,10,33,8,9,0
F_002133,2026-08-10 09:20:00,M_2026_08_10_03,MBMW_05,2798.8,1283.2,50.0,55.3,5.3,1,15.43,22.2,49.0,0.031,10,33,8,9,0
F_002134,2026-08-10 09:30:00,M_2026_08_10_03,MBMW_03,2637.0,3760.6,50.0,55.7,5.7,1,16.04,21.8,46.8,0.059,10,33,8,9,0
F_002135,2026-08-10 09:40:00,M_2026_08_10_03,MBMW_04,3596.8,2564.4,50.0,54.7,4.7,1,15.9,21.7,49.9,0.021,10,33,8,9,0
F_002136,2026-08-10 09:50:00,M_2026_08_10_03,MBMW_05,4451.3,1604.3,50.0,55.7,5.7,1,15.78,22.2,52.6,0.027,10,33,8,9,0
F_002137,2026-08-10 10:00:00,M_2026_08_10_03,MBMW_03,397.0,2980.3,40.0,44.5,4.5,1,15.41,22.4,47.9,0.052,10,33,8,10,0
F_002138,2026-08-10 10:10:00,M_2026_08_10_03,MBMW_04,3657.5,4978.7,60.0,65.1,5.1,1,15.99,22.4,46.9,0.028,10,33,8,10,0
F_002139,2026-08-10 10:20:00,M_2026_08_10_03,MBMW_05,937.1,2176.3,50.0,55.6,5.6,1,14.92,22.7,51.8,0.017,10,33,8,10,0
F_002140,2026-08-10 10:30:00,M_2026_08_10_03,MBMW_03,4290.9,4603.5,70.0,78.3,8.3,1,15.74,23.4,53.2,0.032,10,33,8,10,0
F_002141,2026-08-10 10:40:00,M_2026_08_10_04,MBMW_04,4095.3,1725.1,80.0,86.1,6.1,1,16.35,22.4,47.2,0.023,10,33,8,10,0
F_002142,2026-08-10 10:50:00,M_2026_08_10_04,MBMW_05,2704.0,273.7,80.0,88.0,8.0,1,15.59,22.2,49.6,0.03,10,33,8,10,0
